date,equity
1982-08-25,9999.991242955957
1982-08-26,9999.992957580422
1982-08-27,9999.989957011823
1982-08-30,9999.990814309154
1982-08-31,9999.993814933632
1982-09-01,9999.992100238387
1982-09-02,9999.99467219371
1982-09-03,9999.995100840513
1982-09-07,9999.99167159531
1982-09-08,9999.993814933632
1982-09-09,9999.992528944795
1982-09-10,9999.994243546907
1982-09-13,9999.99467219371
1982-09-14,9999.996815479879
1982-09-15,9999.996386833076
1982-09-16,9999.994243546907
1982-09-17,9999.992957580422
1982-09-20,9999.993386219774
1982-09-21,9999.99467219371
1982-09-22,9999.996386833076
1982-09-23,9999.996386833076
1982-09-24,9999.994243546907
1982-09-27,9999.994243546907
1982-09-28,9999.995100840513
1982-09-29,9999.995100840513
1982-09-30,9999.99467219371
1982-10-01,9999.995529502217
1982-10-04,9999.996386833076
1982-10-05,9999.996815479879
1982-10-06,10000.001531451528
1982-10-07,10000.007103904669
1982-10-08,10000.012677199726
1982-10-11,10000.01439183164
1982-10-12,10000.01181989867
1982-10-13,10000.012677199726
1982-10-14,10000.01310587633
1982-10-15,10000.010962612514
1982-10-18,10000.012677199726
1982-10-19,10000.01439183164
1982-10-20,10000.019107013528
1982-10-21,10000.021250284795
1982-10-22,10000.020821652894
1982-10-25,10000.015677809302
1982-10-26,10000.016106433754
1982-10-27,10000.018249742274
1982-10-28,10000.018249742274
1982-10-29,10000.019107013528
1982-11-01,10000.023822985177
1982-11-02,10000.030252828781
1982-11-03,10000.037540688698
1982-11-04,10000.038398027007
1982-11-05,10000.035397432332
1982-11-08,10000.031110077683
1982-11-09,10000.034540108923
1982-11-10,10000.038398027007
1982-11-11,10000.045256502513
1982-11-12,10000.043113193993
1982-11-15,10000.040541253571
1982-11-16,10000.034968748276
1982-11-17,10000.039683974866
1982-11-18,10000.039683974866
1982-11-19,10000.037969380204
1982-11-22,10000.028538204317
1982-11-23,10000.031110077683
1982-11-24,10000.033253430907
1982-11-26,10000.03153876174
1982-11-29,10000.031110077683
1982-11-30,10000.041398644034
1982-12-01,10000.04354189295
1982-12-02,10000.04354189295
1982-12-03,10000.040969922726
1982-12-06,10000.046971901838
1982-12-07,10000.04825775284
1982-12-08,10000.045685112063
1982-12-09,10000.040112599318
1982-12-10,10000.032396070246
1982-12-13,10000.030252828781
1982-12-14,10000.029395490472
1982-12-15,10000.028966843669
1982-12-16,10000.030681483035
1982-12-17,10000.035397432332
1982-12-20,10000.034968748276
1982-12-21,10000.035826079134
1982-12-22,10000.038826644008
1982-12-23,10000.041827231233
1982-12-27,10000.044399156754
1982-12-28,10000.04354189295
1982-12-29,10000.039683974866
1982-12-30,10000.034968748276
1982-12-31,10000.034540108923
1983-01-03,10000.029824159627
1983-01-04,10000.035397432332
1983-01-05,10000.035826079134
1983-01-06,10000.031967393641
1983-01-07,10000.031767769962
1983-01-10,10000.031767769962
1983-01-11,10000.031767769962
1983-01-12,10000.031767769962
1983-01-13,10000.031767769962
1983-01-14,10000.031767769962
1983-01-17,10000.031767769962
1983-01-18,10000.031767769962
1983-01-19,10000.03239605312
1983-01-20,10000.045256418332
1983-01-21,10000.045256418332
1983-01-24,10000.03796860312
1983-01-25,10000.04268382226
1983-01-26,10000.047828448161
1983-01-27,10000.056830850586
1983-01-28,10000.057688173994
1983-01-31,10000.057259556994
1983-02-01,10000.06026015912
1983-02-02,10000.06411803995
1983-02-03,10000.070119944558
1983-02-04,10000.067976650938
1983-02-07,10000.061974761233
1983-02-08,10000.060688835725
1983-02-09,10000.061974761233
1983-02-10,10000.071405884966
1983-02-11,10000.07654975091
1983-02-14,10000.075692427501
1983-02-15,10000.072691870078
1983-02-16,10000.06969123815
1983-02-17,10000.067976650938
1983-02-18,10000.072691870078
1983-02-22,10000.07654975091
1983-02-23,10000.077835750923
1983-02-24,10000.082123053417
1983-02-25,10000.07740710412
1983-02-28,10000.073549193487
1983-03-01,10000.076121059403
1983-03-02,10000.07740710412
1983-03-03,10000.072263238177
1983-03-04,10000.070119944558
1983-03-07,10000.067119342431
1983-03-08,10000.062403378233
1983-03-09,10000.06668995057
1983-03-10,10000.064546701655
1983-03-11,10000.062403378233
1983-03-14,10000.058974159107
1983-03-15,10000.061117467627
1983-03-16,10000.061117467627
1983-03-17,10000.062403378233
1983-03-18,10000.064546701655
1983-03-21,10000.067976650938
1983-03-22,10000.06969123815
1983-03-23,10000.062403378233
1983-03-24,10000.064975318655
1983-03-25,10000.064975318655
1983-03-28,10000.062832039937
1983-03-29,10000.067119342431
1983-03-30,10000.068834048852
1983-03-31,10000.061974761233
1983-04-04,10000.06168510243
1983-04-05,10000.06168510243
1983-04-06,10000.06168510243
1983-04-07,10000.06168510243
1983-04-08,10000.06168510243
1983-04-11,10000.06168510243
1983-04-12,10000.06168510243
1983-04-13,10000.06168510243
1983-04-14,10000.06168510243
1983-04-15,10000.06168510243
1983-04-18,10000.06168510243
1983-04-19,10000.06168510243
1983-04-20,10000.06168510243
1983-04-21,10000.06168510243
1983-04-22,10000.06168510243
1983-04-25,10000.06168510243
1983-04-26,10000.06168510243
1983-04-27,10000.059627368808
1983-04-28,10000.06134197092
1983-04-29,10000.063056573033
1983-05-02,10000.057912736893
1983-05-03,10000.056198119879
1983-05-04,10000.066486641526
1983-05-05,10000.078061029077
1983-05-06,10000.078918397188
1983-05-09,10000.076346426964
1983-05-10,10000.077632412076
1983-05-11,10000.072916328669
1983-05-12,10000.071201830864
1983-05-13,10000.07205912447
1983-05-16,10000.067344009638
1983-05-17,10000.067772581935
1983-05-18,10000.069915845752
1983-05-19,10000.075488358498
1983-05-20,10000.084919541836
1983-05-23,10000.087062835455
1983-05-24,10000.097351297498
1983-05-25,10000.095636531472
1983-05-26,10000.093493312359
1983-05-27,10000.093493312359
1983-05-31,10000.087920799613
1983-06-01,10000.089206874132
1983-06-02,10000.090492859244
1983-06-03,10000.100352570176
1983-06-06,10000.105067819119
1983-06-07,10000.0977799443
1983-06-08,10000.09520789957
1983-06-09,10000.093922048569
1983-06-10,10000.093064784765
1983-06-13,10000.086205526948
1983-06-14,10000.081918909907
1983-06-15,10000.076346426964
1983-06-16,10000.086205526948
1983-06-17,10000.082347586513
1983-06-20,10000.072916328669
1983-06-21,10000.074202418089
1983-06-22,10000.079775720596
1983-06-23,10000.073773845792
1983-06-24,10000.072487801075
1983-06-27,10000.062627985835
1983-06-28,10000.050624906778
1983-06-29,10000.058341383696
1983-06-30,10000.057484104991
1983-07-01,10000.058770075202
1983-07-05,10000.051911622048
1983-07-06,10000.051587671243
1983-07-07,10000.051587671243
1983-07-08,10000.051587671243
1983-07-11,10000.051587671243
1983-07-12,10000.051587671243
1983-07-13,10000.051587671243
1983-07-14,10000.051587671243
1983-07-15,10000.051587671243
1983-07-18,10000.051587671243
1983-07-19,10000.051587671243
1983-07-20,10000.051587671243
1983-07-21,10000.051587671243
1983-07-22,10000.051587671243
1983-07-25,10000.051587671243
1983-07-26,10000.051587671243
1983-07-27,10000.051587671243
1983-07-28,10000.051587671243
1983-07-29,10000.051587671243
1983-08-01,10000.051587671243
1983-08-02,10000.051587671243
1983-08-03,10000.051587671243
1983-08-04,10000.051587671243
1983-08-05,10000.051587671243
1983-08-08,10000.051587671243
1983-08-09,10000.051587671243
1983-08-10,10000.051587671243
1983-08-11,10000.051587671243
1983-08-12,10000.051587671243
1983-08-15,10000.051587671243
1983-08-16,10000.051587671243
1983-08-17,10000.051587671243
1983-08-18,10000.051587671243
1983-08-19,10000.051587671243
1983-08-22,10000.051587671243
1983-08-23,10000.051587671243
1983-08-24,10000.051587671243
1983-08-25,10000.051587671243
1983-08-26,10000.051587671243
1983-08-29,10000.051587671243
1983-08-30,10000.051587671243
1983-08-31,10000.051587671243
1983-09-01,10000.051587671243
1983-09-02,10000.051587671243
1983-09-06,10000.051587671243
1983-09-07,10000.051587671243
1983-09-08,10000.051587671243
1983-09-09,10000.051587671243
1983-09-12,10000.051587671243
1983-09-13,10000.051587671243
1983-09-14,10000.051587671243
1983-09-15,10000.051587671243
1983-09-16,10000.051587671243
1983-09-19,10000.051587671243
1983-09-20,10000.051587671243
1983-09-21,10000.051587671243
1983-09-22,10000.051587671243
1983-09-23,10000.051587671243
1983-09-26,10000.051587671243
1983-09-27,10000.051587671243
1983-09-28,10000.051587671243
1983-09-29,10000.051587671243
1983-09-30,10000.051587671243
1983-10-03,10000.051587671243
1983-10-04,10000.051587671243
1983-10-05,10000.051587671243
1983-10-06,10000.051587671243
1983-10-07,10000.051587671243
1983-10-10,10000.051587671243
1983-10-11,10000.051587671243
1983-10-12,10000.051587671243
1983-10-13,10000.051587671243
1983-10-14,10000.051587671243
1983-10-17,10000.051587671243
1983-10-18,10000.051587671243
1983-10-19,10000.051587671243
1983-10-20,10000.051587671243
1983-10-21,10000.051587671243
1983-10-24,10000.051587671243
1983-10-25,10000.051587671243
1983-10-26,10000.051587671243
1983-10-27,10000.051587671243
1983-10-28,10000.051587671243
1983-10-31,10000.051587671243
1983-11-01,10000.051587671243
1983-11-02,10000.051587671243
1983-11-03,10000.051587671243
1983-11-04,10000.051587671243
1983-11-07,10000.051587671243
1983-11-08,10000.051587671243
1983-11-09,10000.051587671243
1983-11-10,10000.051587671243
1983-11-11,10000.051587671243
1983-11-14,10000.051587671243
1983-11-15,10000.051587671243
1983-11-16,10000.051587671243
1983-11-17,10000.051587671243
1983-11-18,10000.051587671243
1983-11-21,10000.051587671243
1983-11-22,10000.051587671243
1983-11-23,10000.051587671243
1983-11-25,10000.051587671243
1983-11-28,10000.051587671243
1983-11-29,10000.051587671243
1983-11-30,10000.051587671243
1983-12-01,10000.051587671243
1983-12-02,10000.051587671243
1983-12-05,10000.051587671243
1983-12-06,10000.051587671243
1983-12-07,10000.051587671243
1983-12-08,10000.051587671243
1983-12-09,10000.051587671243
1983-12-12,10000.051587671243
1983-12-13,10000.051587671243
1983-12-14,10000.051587671243
1983-12-15,10000.054856498853
1983-12-16,10000.056142439262
1983-12-19,10000.053570521191
1983-12-20,10000.051427249924
1983-12-21,10000.054427814797
1983-12-22,10000.056142439262
1983-12-23,10000.055713792459
1983-12-27,10000.056142439262
1983-12-28,10000.056999740318
1983-12-29,10000.054856498853
1983-12-30,10000.054856498853
1984-01-03,10000.059143048838
1984-01-04,10000.06685957046
1984-01-05,10000.06814553322
1984-01-06,10000.066430886403
1984-01-09,10000.061287042812
1984-01-10,10000.066002254502
1984-01-11,10000.067288209812
1984-01-12,10000.06685957046
1984-01-13,10000.064716321544
1984-01-16,10000.06685957046
1984-01-17,10000.069431518332
1984-01-18,10000.069860172585
1984-01-19,10000.07071745129
1984-01-20,10000.069431518332
1984-01-23,10000.070288767234
1984-01-24,10000.064716321544
1984-01-25,10000.063858983234
1984-01-26,10000.066002254502
1984-01-27,10000.06085763605
1984-01-30,10000.056142439262
1984-01-31,10000.056142439262
1984-02-01,10000.055713792459
1984-02-02,10000.056571100966
1984-02-03,10000.055285123304
1984-02-06,10000.05099858822
1984-02-07,10000.053999182895
1984-02-08,10000.05099858822
1984-02-09,10000.052284565882
1984-02-10,10000.054856498853
1984-02-13,10000.054427814797
1984-02-14,10000.059143048838
1984-02-15,10000.057428431825
1984-02-16,10000.058285703079
1984-02-17,10000.056999740318
1984-02-21,10000.05682836332
1984-02-22,10000.05682836332
1984-02-23,10000.05682836332
1984-02-24,10000.05682836332
1984-02-27,10000.05682836332
1984-02-28,10000.05682836332
1984-02-29,10000.05682836332
1984-03-01,10000.05682836332
1984-03-02,10000.05682836332
1984-03-05,10000.05682836332
1984-03-06,10000.05682836332
1984-03-07,10000.05682836332
1984-03-08,10000.05682836332
1984-03-09,10000.05682836332
1984-03-12,10000.05682836332
1984-03-13,10000.05682836332
1984-03-14,10000.05682836332
1984-03-15,10000.057074304445
1984-03-16,10000.05664564274
1984-03-19,10000.05535967253
1984-03-20,10000.054501604063
1984-03-21,10000.054501604063
1984-03-22,10000.05278700195
1984-03-23,10000.05278700195
1984-03-26,10000.053644325359
1984-03-27,10000.051072370035
1984-03-28,10000.05278700195
1984-03-29,10000.052358332796
1984-03-30,10000.050215068979
1984-04-02,10000.050643730683
1984-04-03,10000.051072370035
1984-04-04,10000.049357753021
1984-04-05,10000.048071812613
1984-04-06,10000.045928518994
1984-04-09,10000.045928518994
1984-04-10,10000.04756083614
1984-04-11,10000.04756083614
1984-04-12,10000.04756083614
1984-04-13,10000.04756083614
1984-04-16,10000.04756083614
1984-04-17,10000.04756083614
1984-04-18,10000.04756083614
1984-04-19,10000.04756083614
1984-04-23,10000.04756083614
1984-04-24,10000.04756083614
1984-04-25,10000.04756083614
1984-04-26,10000.04756083614
1984-04-27,10000.04756083614
1984-04-30,10000.04756083614
1984-05-01,10000.052487587134
1984-05-02,10000.05162954102
1984-05-03,10000.046914292077
1984-05-04,10000.041770470838
1984-05-07,10000.045199682514
1984-05-08,10000.051200901667
1984-05-09,10000.05205815057
1984-05-10,10000.05205815057
1984-05-11,10000.049057615499
1984-05-14,10000.046914292077
1984-05-15,10000.04777168254
1984-05-16,10000.043056426148
1984-05-17,10000.038340432147
1984-05-18,10000.04048454533
1984-05-21,10000.04777168254
1984-05-22,10000.04434241871
1984-05-23,10000.04219911764
1984-05-24,10000.039197763006
1984-05-25,10000.039626469414
1984-05-29,10000.039197763006
1984-05-30,10000.037911800246
1984-05-31,10000.039197763006
1984-06-01,10000.042627749543
1984-06-04,10000.040055086414
1984-06-05,10000.034053919415
1984-06-06,10000.037911800246
1984-06-07,10000.037054521541
1984-06-08,10000.036625867288
1984-06-11,10000.036625867288
1984-06-12,10000.038340432147
1984-06-13,10000.04048454533
1984-06-14,10000.03748311619
1984-06-15,10000.037911800246
1984-06-18,10000.040055086414
1984-06-19,10000.039197763006
1984-06-20,10000.038996382895
1984-06-21,10000.038996382895
1984-06-22,10000.038996382895
1984-06-25,10000.038996382895
1984-06-26,10000.038996382895
1984-06-27,10000.038996382895
1984-06-28,10000.038996382895
1984-06-29,10000.038996382895
1984-07-02,10000.038996382895
1984-07-03,10000.038996382895
1984-07-05,10000.038996382895
1984-07-06,10000.038996382895
1984-07-09,10000.038996382895
1984-07-10,10000.038996382895
1984-07-11,10000.038996382895
1984-07-12,10000.038996382895
1984-07-13,10000.038996382895
1984-07-16,10000.038996382895
1984-07-17,10000.038996382895
1984-07-18,10000.038996382895
1984-07-19,10000.038996382895
1984-07-20,10000.038996382895
1984-07-23,10000.038996382895
1984-07-24,10000.038996382895
1984-07-25,10000.038996382895
1984-07-26,10000.038996382895
1984-07-27,10000.038996382895
1984-07-30,10000.038996382895
1984-07-31,10000.038996382895
1984-08-01,10000.038996382895
1984-08-02,10000.038996382895
1984-08-03,10000.038996382895
1984-08-06,10000.038996382895
1984-08-07,10000.038996382895
1984-08-08,10000.038996382895
1984-08-09,10000.038996382895
1984-08-10,10000.038996382895
1984-08-13,10000.038996382895
1984-08-14,10000.038996382895
1984-08-15,10000.038996382895
1984-08-16,10000.038996382895
1984-08-17,10000.036660104977
1984-08-20,10000.036231450724
1984-08-21,10000.040089339005
1984-08-22,10000.03837469964
1984-08-23,10000.038803383695
